1f93c	レスリングする人|スポーツ|デュエル|リング内|レスラー|レスリング|レスリング大会|取っ組み合い|格闘	people wrestling|combat|duel|grapple|people|ring|tournament|wrestle|wrestling
1f93c-200d-2642	レスリングする男|スポーツ|デュエル|リング内|レスリング|レスリングをする|レスリング大会|取っ組み合い|格闘|男性	men wrestling|combat|duel|grapple|men|ring|tournament|wrestle|wrestling
1f93c-200d-2640	レスリングする女|スポーツ|デュエル|リング内|レスリング|レスリングをする|レスリング大会|取っ組み合い|女性|格闘	women wrestling|combat|duel|grapple|ring|tournament|women|wrestle|wrestling
1f93d	水球をする人|スポーツ|水上競技|水泳|水球|球技	person playing water polo|person|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fb	水球をする人: 薄い肌色|スポーツ|水上競技|水泳|水球|水球をする人|球技|薄い肌色	person playing water polo: light skin tone|light skin tone|person|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fc	水球をする人: やや薄い肌色|スポーツ|やや薄い肌色|水上競技|水泳|水球|水球をする人|球技	person playing water polo: medium-light skin tone|medium-light skin tone|person|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fd	水球をする人: 中間の肌色|スポーツ|中間の肌色|水上競技|水泳|水球|水球をする人|球技	person playing water polo: medium skin tone|medium skin tone|person|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fe	水球をする人: やや濃い肌色|スポーツ|やや濃い肌色|水上競技|水泳|水球|水球をする人|球技	person playing water polo: medium-dark skin tone|medium-dark skin tone|person|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3ff	水球をする人: 濃い肌色|スポーツ|水上競技|水泳|水球|水球をする人|濃い肌色|球技	person playing water polo: dark skin tone|dark skin tone|person|playing|polo|sport|swimming|water|waterpolo
1f93d-200d-2642	水球をする男|スポーツ|水上競技|水泳|水球|球技|男性	man playing water polo|man|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fb-200d-2642	水球をする男: 薄い肌色|スポーツ|水上競技|水泳|水球|水球をする男|球技|男性|薄い肌色	man playing water polo: light skin tone|light skin tone|man|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fc-200d-2642	水球をする男: やや薄い肌色|スポーツ|やや薄い肌色|水上競技|水泳|水球|水球をする男|球技|男性	man playing water polo: medium-light skin tone|man|medium-light skin tone|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fd-200d-2642	水球をする男: 中間の肌色|スポーツ|中間の肌色|水上競技|水泳|水球|水球をする男|球技|男性	man playing water polo: medium skin tone|man|medium skin tone|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3fe-200d-2642	水球をする男: やや濃い肌色|スポーツ|やや濃い肌色|水上競技|水泳|水球|水球をする男|球技|男性	man playing water polo: medium-dark skin tone|man|medium-dark skin tone|playing|polo|sport|swimming|water|waterpolo
1f93d-1f3ff-200d-2642	水球をする男: 濃い肌色|スポーツ|水上競技|水泳|水球|水球をする男|濃い肌色|球技|男性	man playing water polo: dark skin tone|dark skin tone|man|playing|polo|sport|swimming|water|waterpolo
1f93d-200d-2640	水球をする女|スポーツ|女性|水上競技|水泳|水球|球技	woman playing water polo|playing|polo|sport|swimming|water|waterpolo|woman
1f93d-1f3fb-200d-2640	水球をする女: 薄い肌色|スポーツ|女性|水上競技|水泳|水球|水球をする女|球技|薄い肌色	woman playing water polo: light skin tone|light skin tone|playing|polo|sport|swimming|water|waterpolo|woman
1f93d-1f3fc-200d-2640	水球をする女: やや薄い肌色|スポーツ|やや薄い肌色|女性|水上競技|水泳|水球|水球をする女|球技	woman playing water polo: medium-light skin tone|medium-light skin tone|playing|polo|sport|swimming|water|waterpolo|woman
1f93d-1f3fd-200d-2640	水球をする女: 中間の肌色|スポーツ|中間の肌色|女性|水上競技|水泳|水球|水球をする女|球技	woman playing water polo: medium skin tone|medium skin tone|playing|polo|sport|swimming|water|waterpolo|woman
1f93d-1f3fe-200d-2640	水球をする女: やや濃い肌色|スポーツ|やや濃い肌色|女性|水上競技|水泳|水球|水球をする女|球技	woman playing water polo: medium-dark skin tone|medium-dark skin tone|playing|polo|sport|swimming|water|waterpolo|woman
1f93d-1f3ff-200d-2640	水球をする女: 濃い肌色|スポーツ|女性|水上競技|水泳|水球|水球をする女|濃い肌色|球技	woman playing water polo: dark skin tone|dark skin tone|playing|polo|sport|swimming|water|waterpolo|woman
1f93e	ハンドボールをする人|アスリート|キャッチ|スポーツ|スローする|ハンドボール|ボール|投げる|放る|球技	person playing handball|athletics|ball|catch|chuck|handball|hurl|lob|person|pitch|playing|sport|throw|toss
1f93e-1f3fb	ハンドボールをする人: 薄い肌色|アスリート|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする人|ボール|投げる|放る|球技|薄い肌色	person playing handball: light skin tone|athletics|ball|catch|chuck|handball|hurl|light skin tone|lob|person|pitch|playing|sport|throw|toss
1f93e-1f3fc	ハンドボールをする人: やや薄い肌色|アスリート|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする人|ボール|やや薄い肌色|投げる|放る|球技	person playing handball: medium-light skin tone|athletics|ball|catch|chuck|handball|hurl|lob|medium-light skin tone|person|pitch|playing|sport|throw|toss
1f93e-1f3fd	ハンドボールをする人: 中間の肌色|アスリート|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする人|ボール|中間の肌色|投げる|放る|球技	person playing handball: medium skin tone|athletics|ball|catch|chuck|handball|hurl|lob|medium skin tone|person|pitch|playing|sport|throw|toss
1f93e-1f3fe	ハンドボールをする人: やや濃い肌色|アスリート|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする人|ボール|やや濃い肌色|投げる|放る|球技	person playing handball: medium-dark skin tone|athletics|ball|catch|chuck|handball|hurl|lob|medium-dark skin tone|person|pitch|playing|sport|throw|toss
1f93e-1f3ff	ハンドボールをする人: 濃い肌色|アスリート|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする人|ボール|投げる|放る|濃い肌色|球技	person playing handball: dark skin tone|athletics|ball|catch|chuck|dark skin tone|handball|hurl|lob|person|pitch|playing|sport|throw|toss
1f93e-200d-2642	ハンドボールをする男|スポーツ|ハンドボール|球技|男|男性	man playing handball|athletics|ball|catch|chuck|handball|hurl|lob|man|pitch|playing|sport|throw|toss
1f93e-1f3fb-200d-2642	ハンドボールをする男: 薄い肌色|スポーツ|ハンドボール|ハンドボールをする男|球技|男|男性|薄い肌色	man playing handball: light skin tone|athletics|ball|catch|chuck|handball|hurl|light skin tone|lob|man|pitch|playing|sport|throw|toss
1f93e-1f3fc-200d-2642	ハンドボールをする男: やや薄い肌色|スポーツ|ハンドボール|ハンドボールをする男|やや薄い肌色|球技|男|男性	man playing handball: medium-light skin tone|athletics|ball|catch|chuck|handball|hurl|lob|man|medium-light skin tone|pitch|playing|sport|throw|toss
1f93e-1f3fd-200d-2642	ハンドボールをする男: 中間の肌色|スポーツ|ハンドボール|ハンドボールをする男|中間の肌色|球技|男|男性	man playing handball: medium skin tone|athletics|ball|catch|chuck|handball|hurl|lob|man|medium skin tone|pitch|playing|sport|throw|toss
1f93e-1f3fe-200d-2642	ハンドボールをする男: やや濃い肌色|スポーツ|ハンドボール|ハンドボールをする男|やや濃い肌色|球技|男|男性	man playing handball: medium-dark skin tone|athletics|ball|catch|chuck|handball|hurl|lob|man|medium-dark skin tone|pitch|playing|sport|throw|toss
1f93e-1f3ff-200d-2642	ハンドボールをする男: 濃い肌色|スポーツ|ハンドボール|ハンドボールをする男|濃い肌色|球技|男|男性	man playing handball: dark skin tone|athletics|ball|catch|chuck|dark skin tone|handball|hurl|lob|man|pitch|playing|sport|throw|toss
1f93e-200d-2640	ハンドボールをする女|キャッチ|スポーツ|スローする|ハンドボール|ボール|女性|投げる|放る|球技	woman playing handball|athletics|ball|catch|chuck|handball|hurl|lob|pitch|playing|sport|throw|toss|woman
1f93e-1f3fb-200d-2640	ハンドボールをする女: 薄い肌色|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする女|ボール|女性|投げる|放る|球技|薄い肌色	woman playing handball: light skin tone|athletics|ball|catch|chuck|handball|hurl|light skin tone|lob|pitch|playing|sport|throw|toss|woman
1f93e-1f3fc-200d-2640	ハンドボールをする女: やや薄い肌色|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする女|ボール|やや薄い肌色|女性|投げる|放る|球技	woman playing handball: medium-light skin tone|athletics|ball|catch|chuck|handball|hurl|lob|medium-light skin tone|pitch|playing|sport|throw|toss|woman
1f93e-1f3fd-200d-2640	ハンドボールをする女: 中間の肌色|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする女|ボール|中間の肌色|女性|投げる|放る|球技	woman playing handball: medium skin tone|athletics|ball|catch|chuck|handball|hurl|lob|medium skin tone|pitch|playing|sport|throw|toss|woman
1f93e-1f3fe-200d-2640	ハンドボールをする女: やや濃い肌色|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする女|ボール|やや濃い肌色|女性|投げる|放る|球技	woman playing handball: medium-dark skin tone|athletics|ball|catch|chuck|handball|hurl|lob|medium-dark skin tone|pitch|playing|sport|throw|toss|woman
1f93e-1f3ff-200d-2640	ハンドボールをする女: 濃い肌色|キャッチ|スポーツ|スローする|ハンドボール|ハンドボールをする女|ボール|女性|投げる|放る|濃い肌色|球技	woman playing handball: dark skin tone|athletics|ball|catch|chuck|dark skin tone|handball|hurl|lob|pitch|playing|sport|throw|toss|woman
1f939	ジャグリングをする人|ジャグラー|ジャグリング|ジャグリングする人|バランス演技|マルチタスク|大道芸|操る	person juggling|act|balance|balancing|handle|juggle|juggling|manage|multitask|person|skill
1f939-1f3fb	ジャグリングをする人: 薄い肌色|ジャグラー|ジャグリング|ジャグリングする人|ジャグリングをする人|バランス演技|マルチタスク|大道芸|操る|薄い肌色	person juggling: light skin tone|act|balance|balancing|handle|juggle|juggling|light skin tone|manage|multitask|person|skill
1f939-1f3fc	ジャグリングをする人: やや薄い肌色|ジャグラー|ジャグリング|ジャグリングする人|ジャグリングをする人|バランス演技|マルチタスク|やや薄い肌色|大道芸|操る	person juggling: medium-light skin tone|act|balance|balancing|handle|juggle|juggling|manage|medium-light skin tone|multitask|person|skill
1f939-1f3fd	ジャグリングをする人: 中間の肌色|ジャグラー|ジャグリング|ジャグリングする人|ジャグリングをする人|バランス演技|マルチタスク|中間の肌色|大道芸|操る	person juggling: medium skin tone|act|balance|balancing|handle|juggle|juggling|manage|medium skin tone|multitask|person|skill
1f939-1f3fe	ジャグリングをする人: やや濃い肌色|ジャグラー|ジャグリング|ジャグリングする人|ジャグリングをする人|バランス演技|マルチタスク|やや濃い肌色|大道芸|操る	person juggling: medium-dark skin tone|act|balance|balancing|handle|juggle|juggling|manage|medium-dark skin tone|multitask|person|skill
1f939-1f3ff	ジャグリングをする人: 濃い肌色|ジャグラー|ジャグリング|ジャグリングする人|ジャグリングをする人|バランス演技|マルチタスク|大道芸|操る|濃い肌色	person juggling: dark skin tone|act|balance|balancing|dark skin tone|handle|juggle|juggling|manage|multitask|person|skill
1f939-200d-2642	ジャグリングをする男|ジャグラー|ジャグリング|バランス演技|マルチタスク|大道芸|操る|男性	man juggling|act|balance|balancing|handle|juggle|juggling|man|manage|multitask|skill
1f939-1f3fb-200d-2642	ジャグリングをする男: 薄い肌色|ジャグラー|ジャグリング|ジャグリングをする男|バランス演技|マルチタスク|大道芸|操る|男性|薄い肌色	man juggling: light skin tone|act|balance|balancing|handle|juggle|juggling|light skin tone|man|manage|multitask|skill
1f939-1f3fc-200d-2642	ジャグリングをする男: やや薄い肌色|ジャグラー|ジャグリング|ジャグリングをする男|バランス演技|マルチタスク|やや薄い肌色|大道芸|操る|男性	man juggling: medium-light skin tone|act|balance|balancing|handle|juggle|juggling|man|manage|medium-light skin tone|multitask|skill
1f939-1f3fd-200d-2642	ジャグリングをする男: 中間の肌色|ジャグラー|ジャグリング|ジャグリングをする男|バランス演技|マルチタスク|中間の肌色|大道芸|操る|男性	man juggling: medium skin tone|act|balance|balancing|handle|juggle|juggling|man|manage|medium skin tone|multitask|skill
1f939-1f3fe-200d-2642	ジャグリングをする男: やや濃い肌色|ジャグラー|ジャグリング|ジャグリングをする男|バランス演技|マルチタスク|やや濃い肌色|大道芸|操る|男性	man juggling: medium-dark skin tone|act|balance|balancing|handle|juggle|juggling|man|manage|medium-dark skin tone|multitask|skill
1f939-1f3ff-200d-2642	ジャグリングをする男: 濃い肌色|ジャグラー|ジャグリング|ジャグリングをする男|バランス演技|マルチタスク|大道芸|操る|濃い肌色|男性	man juggling: dark skin tone|act|balance|balancing|dark skin tone|handle|juggle|juggling|man|manage|multitask|skill
1f939-200d-2640	ジャグリングをする女|ジャグラー|ジャグリング|大道芸|女|女性	woman juggling|act|balance|balancing|handle|juggle|juggling|manage|multitask|skill|woman
1f939-1f3fb-200d-2640	ジャグリングをする女: 薄い肌色|ジャグラー|ジャグリング|ジャグリングをする女|大道芸|女|女性|薄い肌色	woman juggling: light skin tone|act|balance|balancing|handle|juggle|juggling|light skin tone|manage|multitask|skill|woman
1f939-1f3fc-200d-2640	ジャグリングをする女: やや薄い肌色|ジャグラー|ジャグリング|ジャグリングをする女|やや薄い肌色|大道芸|女|女性	woman juggling: medium-light skin tone|act|balance|balancing|handle|juggle|juggling|manage|medium-light skin tone|multitask|skill|woman
1f939-1f3fd-200d-2640	ジャグリングをする女: 中間の肌色|ジャグラー|ジャグリング|ジャグリングをする女|中間の肌色|大道芸|女|女性	woman juggling: medium skin tone|act|balance|balancing|handle|juggle|juggling|manage|medium skin tone|multitask|skill|woman
1f939-1f3fe-200d-2640	ジャグリングをする女: やや濃い肌色|ジャグラー|ジャグリング|ジャグリングをする女|やや濃い肌色|大道芸|女|女性	woman juggling: medium-dark skin tone|act|balance|balancing|handle|juggle|juggling|manage|medium-dark skin tone|multitask|skill|woman
1f939-1f3ff-200d-2640	ジャグリングをする女: 濃い肌色|ジャグラー|ジャグリング|ジャグリングをする女|大道芸|女|女性|濃い肌色	woman juggling: dark skin tone|act|balance|balancing|dark skin tone|handle|juggle|juggling|manage|multitask|skill|woman
1f9d8	ヨガのポーズをする人|くつろぎ|ヨガ|ヨガ行者|リラックス|平安|瞑想|禅|胡坐|蓮華座のポーズ	person in lotus position|cross|legged|legs|lotus|meditation|peace|person|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fb	ヨガのポーズをする人: 薄い肌色|くつろぎ|ヨガ|ヨガのポーズをする人|ヨガ行者|リラックス|平安|瞑想|禅|胡坐|蓮華座のポーズ|薄い肌色	person in lotus position: light skin tone|cross|legged|legs|light skin tone|lotus|meditation|peace|person|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fc	ヨガのポーズをする人: やや薄い肌色|くつろぎ|やや薄い肌色|ヨガ|ヨガのポーズをする人|ヨガ行者|リラックス|平安|瞑想|禅|胡坐|蓮華座のポーズ	person in lotus position: medium-light skin tone|cross|legged|legs|lotus|meditation|medium-light skin tone|peace|person|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fd	ヨガのポーズをする人: 中間の肌色|くつろぎ|ヨガ|ヨガのポーズをする人|ヨガ行者|リラックス|中間の肌色|平安|瞑想|禅|胡坐|蓮華座のポーズ	person in lotus position: medium skin tone|cross|legged|legs|lotus|meditation|medium skin tone|peace|person|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fe	ヨガのポーズをする人: やや濃い肌色|くつろぎ|やや濃い肌色|ヨガ|ヨガのポーズをする人|ヨガ行者|リラックス|平安|瞑想|禅|胡坐|蓮華座のポーズ	person in lotus position: medium-dark skin tone|cross|legged|legs|lotus|meditation|medium-dark skin tone|peace|person|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3ff	ヨガのポーズをする人: 濃い肌色|くつろぎ|ヨガ|ヨガのポーズをする人|ヨガ行者|リラックス|平安|濃い肌色|瞑想|禅|胡坐|蓮華座のポーズ	person in lotus position: dark skin tone|cross|dark skin tone|legged|legs|lotus|meditation|peace|person|position|relax|serenity|yoga|yogi|zen
1f9d8-200d-2642	ヨガのポーズをする男|ヨガ|男|男性|瞑想	man in lotus position|cross|legged|legs|lotus|man|meditation|peace|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fb-200d-2642	ヨガのポーズをする男: 薄い肌色|ヨガ|ヨガのポーズをする男|男|男性|瞑想|薄い肌色	man in lotus position: light skin tone|cross|legged|legs|light skin tone|lotus|man|meditation|peace|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fc-200d-2642	ヨガのポーズをする男: やや薄い肌色|やや薄い肌色|ヨガ|ヨガのポーズをする男|男|男性|瞑想	man in lotus position: medium-light skin tone|cross|legged|legs|lotus|man|meditation|medium-light skin tone|peace|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fd-200d-2642	ヨガのポーズをする男: 中間の肌色|ヨガ|ヨガのポーズをする男|中間の肌色|男|男性|瞑想	man in lotus position: medium skin tone|cross|legged|legs|lotus|man|meditation|medium skin tone|peace|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3fe-200d-2642	ヨガのポーズをする男: やや濃い肌色|やや濃い肌色|ヨガ|ヨガのポーズをする男|男|男性|瞑想	man in lotus position: medium-dark skin tone|cross|legged|legs|lotus|man|meditation|medium-dark skin tone|peace|position|relax|serenity|yoga|yogi|zen
1f9d8-1f3ff-200d-2642	ヨガのポーズをする男: 濃い肌色|ヨガ|ヨガのポーズをする男|濃い肌色|男|男性|瞑想	man in lotus position: dark skin tone|cross|dark skin tone|legged|legs|lotus|man|meditation|peace|position|relax|serenity|yoga|yogi|zen
1f9d8-200d-2640	ヨガのポーズをする女|ヨガ|女|女性|瞑想	woman in lotus position|cross|legged|legs|lotus|meditation|peace|position|relax|serenity|woman|yoga|yogi|zen
1f9d8-1f3fb-200d-2640	ヨガのポーズをする女: 薄い肌色|ヨガ|ヨガのポーズをする女|女|女性|瞑想|薄い肌色	woman in lotus position: light skin tone|cross|legged|legs|light skin tone|lotus|meditation|peace|position|relax|serenity|woman|yoga|yogi|zen
1f9d8-1f3fc-200d-2640	ヨガのポーズをする女: やや薄い肌色|やや薄い肌色|ヨガ|ヨガのポーズをする女|女|女性|瞑想	woman in lotus position: medium-light skin tone|cross|legged|legs|lotus|meditation|medium-light skin tone|peace|position|relax|serenity|woman|yoga|yogi|zen
1f9d8-1f3fd-200d-2640	ヨガのポーズをする女: 中間の肌色|ヨガ|ヨガのポーズをする女|中間の肌色|女|女性|瞑想	woman in lotus position: medium skin tone|cross|legged|legs|lotus|meditation|medium skin tone|peace|position|relax|serenity|woman|yoga|yogi|zen
1f9d8-1f3fe-200d-2640	ヨガのポーズをする女: やや濃い肌色|やや濃い肌色|ヨガ|ヨガのポーズをする女|女|女性|瞑想	woman in lotus position: medium-dark skin tone|cross|legged|legs|lotus|meditation|medium-dark skin tone|peace|position|relax|serenity|woman|yoga|yogi|zen
1f9d8-1f3ff-200d-2640	ヨガのポーズをする女: 濃い肌色|ヨガ|ヨガのポーズをする女|女|女性|濃い肌色|瞑想	woman in lotus position: dark skin tone|cross|dark skin tone|legged|legs|lotus|meditation|peace|position|relax|serenity|woman|yoga|yogi|zen
1f6c0	風呂に入る人|バスタブ|浴槽|風呂	person taking bath|bath|bathtub|person|taking|tub
1f6c0-1f3fb	風呂に入る人: 薄い肌色|バスタブ|浴槽|薄い肌色|風呂|風呂に入る人	person taking bath: light skin tone|bath|bathtub|light skin tone|person|taking|tub
1f6c0-1f3fc	風呂に入る人: やや薄い肌色|バスタブ|やや薄い肌色|浴槽|風呂|風呂に入る人	person taking bath: medium-light skin tone|bath|bathtub|medium-light skin tone|person|taking|tub
1f6c0-1f3fd	風呂に入る人: 中間の肌色|バスタブ|中間の肌色|浴槽|風呂|風呂に入る人	person taking bath: medium skin tone|bath|bathtub|medium skin tone|person|taking|tub
1f6c0-1f3fe	風呂に入る人: やや濃い肌色|バスタブ|やや濃い肌色|浴槽|風呂|風呂に入る人	person taking bath: medium-dark skin tone|bath|bathtub|medium-dark skin tone|person|taking|tub
1f6c0-1f3ff	風呂に入る人: 濃い肌色|バスタブ|浴槽|濃い肌色|風呂|風呂に入る人	person taking bath: dark skin tone|bath|bathtub|dark skin tone|person|taking|tub
1f6cc	ベッドに寝る人|おやすみ|グーグー|ベッド|ホテル|寝る|就寝中	person in bed|bed|bedtime|good|goodnight|hotel|nap|night|person|sleep|tired|zzz
1f6cc-1f3fb	ベッドに寝る人: 薄い肌色|おやすみ|グーグー|ベッド|ベッドに寝る人|ホテル|寝る|就寝中|薄い肌色	person in bed: light skin tone|bed|bedtime|good|goodnight|hotel|light skin tone|nap|night|person|sleep|tired|zzz
1f6cc-1f3fc	ベッドに寝る人: やや薄い肌色|おやすみ|グーグー|ベッド|ベッドに寝る人|ホテル|やや薄い肌色|寝る|就寝中	person in bed: medium-light skin tone|bed|bedtime|good|goodnight|hotel|medium-light skin tone|nap|night|person|sleep|tired|zzz
1f6cc-1f3fd	ベッドに寝る人: 中間の肌色|おやすみ|グーグー|ベッド|ベッドに寝る人|ホテル|中間の肌色|寝る|就寝中	person in bed: medium skin tone|bed|bedtime|good|goodnight|hotel|medium skin tone|nap|night|person|sleep|tired|zzz
1f6cc-1f3fe	ベッドに寝る人: やや濃い肌色|おやすみ|グーグー|ベッド|ベッドに寝る人|ホテル|やや濃い肌色|寝る|就寝中	person in bed: medium-dark skin tone|bed|bedtime|good|goodnight|hotel|medium-dark skin tone|nap|night|person|sleep|tired|zzz
1f6cc-1f3ff	ベッドに寝る人: 濃い肌色|おやすみ|グーグー|ベッド|ベッドに寝る人|ホテル|寝る|就寝中|濃い肌色	person in bed: dark skin tone|bed|bedtime|dark skin tone|good|goodnight|hotel|nap|night|person|sleep|tired|zzz
1f5e3	話す人のシルエット|シルエット|話す|顔	speaking head|face|head|silhouette|speak|speaking
1f464	人のシルエット|1人|シルエット|上半身|謎の人	bust in silhouette|bust|mysterious|shadow|silhouette
1f465	2人のシルエット|2人|シルエット|上半身|友達	busts in silhouette|bff|bust|busts|everyone|friend|friends|people|silhouette
1fac2	ハグする人|ありがとう|お別れ|こんにちは|さようなら|ハグ|友情|慰め|抱擁|挨拶	people hugging|comfort|embrace|farewell|friendship|goodbye|hello|hug|hugging|love|people|thanks
1f463	足あと|裸足|足	footprints|barefoot|clothing|footprint|omw|print|walk
1f435	サルの顔|サル|動物|猿|顔	monkey face|animal|banana|face|monkey
1f412	サル|動物|猿	monkey|animal|banana
1f98d	ゴリラ|動物|顔	gorilla|animal
1f9a7	オランウータン|サル|動物|森の人|猿	orangutan|animal|ape|monkey
1f436	イヌの顔|イヌ|ペット|動物|子犬|犬|顔	dog face|adorbs|animal|dog|face|pet|puppies|puppy
1f415	イヌ|ペット|動物|犬	dog|animal|animals|dogs|pet
1f9ae	盲導犬|アクセシビリティ|犬|視覚|補助|補助犬|障がい	guide dog|accessibility|animal|blind|dog|guide
1f415-200d-1f9ba	介助犬|アクセシビリティ|サービス|犬|補助	service dog|accessibility|animal|assistance|dog|service
1f429	プードル|ペット|動物|犬	poodle|animal|dog|fluffy
1f43a	オオカミの顔|オオカミ|動物|狼|顔	wolf|animal|face
1f98a	キツネの顔|キツネ|動物|狐|顔	fox|animal|face
1f99d	アライグマ|ずる賢い|動物|好奇心|詮索好き	raccoon|animal|curious|sly
1f431	ネコの顔|ネコ|ペット|動物|子猫|猫|顔	cat face|animal|cat|face|kitten|kitty|pet
1f408	ネコ|ペット|動物|猫	cat|animal|animals|cats|kitten|pet
1f408-200d-2b1b	黒猫|ネコ|不吉|動物|猫|黒	black cat|animal|black|cat|feline|halloween|meow|unlucky
1f981	ライオンの顔|しし座|ライオン|動物|星座|顔	lion|alpha|animal|face|Leo|mane|order|rawr|roar|safari|strong|zodiac
1f42f	トラの顔|トラ|動物|虎|顔	tiger face|animal|big|cat|face|predator|tiger
1f405	トラ|タイガー|動物|肉食動物|虎	tiger|animal|big|cat|predator|zoo
1f406	ヒョウ|動物|肉食動物	leopard|animal|big|cat|predator|zoo
1f434	馬の顔|ウマ|動物|顔|馬	horse face|animal|dressage|equine|face|farm|horse|horses
1f40e	馬|ウマ|ダービー|乗馬|動物|家畜|競走馬|競馬	horse|animal|equestrian|farm|racehorse|racing
1f984	ユニコーンの顔|ユニコーン|一角獣|動物|顔	unicorn|face
1f993	シマウマ|しましま|ゼブラ|動物|縞	zebra|animal|stripe
1f98c	シカ|動物|顔|鹿	deer|animal
1f9ac	バイソン|バッファロー|動物|牛|群れ|野牛	bison|animal|buffalo|herd|wisent
1f42e	牛の顔|ウシ|動物|牛|顔	cow face|animal|cow|face|farm|milk|moo
1f402	牡牛|ウシ|おうし座|動物|星座|牛	ox|animal|animals|bull|farm|Taurus|zodiac
1f403	水牛|バッファロー|動物|牛	water buffalo|animal|buffalo|water|zoo
1f404	牝牛|ウシ|乳牛|動物|家畜|牛	cow|animal|animals|farm|milk|moo
1f437	ブタの顔|ブタ|動物|豚|顔	pig face|animal|bacon|face|farm|pig|pork
1f416	ブタ|ポーク|動物|家畜|豚	pig|animal|bacon|farm|pork|sow
1f417	イノシシ|動物|猪|顔	boar|animal|pig
1f43d	ブタ鼻|ブタ|動物|豚|顔|鼻	pig nose|animal|face|farm|nose|pig|smell|snout
1f40f	牡羊|おひつじ座|ヒツジ|動物|星座|羊	ram|animal|Aries|horns|male|sheep|zodiac|zoo
1f411	羊|ウール|ヒツジ|動物|家畜|羊毛	ewe|animal|baa|farm|female|fluffy|lamb|sheep|wool
1f410	山羊|ヤギ|やぎ座|動物|家畜|星座	goat|animal|Capricorn|farm|milk|zodiac
1f42a	ラクダ|コブ|ヒトコブラクダ|動物|砂漠	camel|animal|desert|dromedary|hump|one
1f42b	フタコブラクダ|コブ|フタコブ|ラクダ|動物|砂漠	two-hump camel|animal|bactrian|camel|desert|hump|two|two-hump
1f999	ラマ|アルパカ|ウール|グアナコ|ビクーナ|動物|羊毛	llama|alpaca|animal|guanaco|vicuña|wool
1f992	キリン|動物	giraffe|animal|spots
1f418	ゾウ|動物|象	elephant|animal
1f9a3	マンモス|動物|巨大|牙|絶滅	mammoth|animal|extinction|large|tusk|wooly
1f98f	サイ|動物|顔	rhinoceros|animal
1f99b	カバ|動物	hippopotamus|animal|hippo
1f42d	ネズミの顔|ねずみ|ネズミ|動物|顔	mouse face|animal|face|mouse
1f401	ハツカネズミ|ねずみ|ネズミ|マウス|動物	mouse|animal|animals
1f400	ネズミ|ねずみ|ラット|動物	rat|animal
1f439	ハムスターの顔|ネズミ|ハムスター|ペット|動物|顔	hamster|animal|face|pet
1f430	ウサギの顔|うさぎ|ウサギ|ペット|動物|顔	rabbit face|animal|bunny|face|pet|rabbit
1f407	ウサギ|うさぎ|ペット|動物	rabbit|animal|bunny|pet
1f43f	リス|シマリス|りす|動物	chipmunk|animal|squirrel
1f9ab	ビーバー|ダム作り|動物	beaver|animal|dam|teeth
1f994	ハリネズミ|とげ|はりねずみ|ヤマアラシ|動物	hedgehog|animal|spiny
1f987	コウモリ|こうもり|バンパイア|動物|吸血鬼	bat|animal|vampire
1f43b	クマの顔|くま|クマ|動物|熊|顔	bear|animal|face|grizzly|growl|honey
1f43b-200d-2744	シロクマ|クマ|ホッキョクグマ|動物|北極|白	polar bear|animal|arctic|bear|polar|white
1f428	コアラ|動物|顔	koala|animal|australia|bear|down|face|marsupial|under
1f43c	パンダの顔|パンダ|動物|顔	panda|animal|bamboo|face
1f9a5	ナマケモノ|のんびり|ものぐさ|動物	sloth|lazy|slow
1f9a6	カワウソ|ラッコ|動物|遊び好き|魚を食べる	otter|animal|fishing|playful
1f9a8	スカンク|動物|悪臭	skunk|animal|stink
1f998	カンガルー|オーストラリア|ジャンプ|ジョーイ|動物|有袋類	kangaroo|animal|joey|jump|marsupial
